User,Date,ID,Likes,Replies,Retweets,Source of Tweet,User Tweet Count,User Follower Count,Automated User,Verified User,Language,Tweet,Conversation,rootId
NotSmartMoney1,2022-05-05 02:09:24+00:00,1522035705894952960,0,0,0,Twitter for iPhone,1257,1165,,0,en,@TheDegen_ Bonded Luna Bull?  How?  @LunaBulls @BullClubDAO,"['Show Me Real: I now own   1 galactic punk 1 luna bull (bonded) 1 hell cat 1 hero  When the $luna NFT market grows, at least one of those will be over 100k  See you in 2 years 🤝', 'NotSmartMoney 🌑: @TheDegen_ Bonded Luna Bull?  How?  @LunaBulls @BullClubDAO']",1521924820392288256
Glumos3,2022-05-05 05:53:20+00:00,1522092057598197760,1,0,0,Twitter Web App,1203,359,,0,en,@Luna_Pomp This looks interesting,"['Luna Pomp: 🚀NEW ICO 🚀  Have you ever lost money in crypto? This new coin keeps your money safe like no other, with its anti-dump feature.  ✅ Anti-Dump Technology ✅ Super-high APY 164,620% ✅ Fair Launch on PinkSale  👇👇👇 https://t.co/eVNpZFl36d  #ico #pinksale #presale #100xgems #bsc https://t.co/It2h2Jlise', 'Glumos: @Luna_Pomp This looks interesting']",1521901229001129984
KINGSMA67612571,2022-05-04 18:31:09+00:00,1521920379622944768,0,0,0,Twitter for Android,5669,10,,0,en,@Luna_Pomp @CRYPTOPER5 Visiting webside  to learn more about this🔥🔥🔥🔥🔥,"['Luna Pomp: 🚀NEW ICO 🚀  Have you ever lost money in crypto? This new coin keeps your money safe like no other, with its anti-dump feature.  ✅ Anti-Dump Technology ✅ Super-high APY 164,620% ✅ Fair Launch on PinkSale  👇👇👇 https://t.co/eVNpZFl36d  #ico #pinksale #presale #100xgems #bsc https://t.co/It2h2Jlise', 'KINGSMAN: @Luna_Pomp @CRYPTOPER5 Visiting webside  to learn more about this🔥🔥🔥🔥🔥']",1521901229001129984
bal_cary,2022-05-04 18:31:00+00:00,1521920344734724096,0,0,0,Twitter for Android,6030,15,,0,en,@Luna_Pomp @CRYPTOPER5 Very professional great idea hope you will succed,"['Luna Pomp: 🚀NEW ICO 🚀  Have you ever lost money in crypto? This new coin keeps your money safe like no other, with its anti-dump feature.  ✅ Anti-Dump Technology ✅ Super-high APY 164,620% ✅ Fair Launch on PinkSale  👇👇👇 https://t.co/eVNpZFl36d  #ico #pinksale #presale #100xgems #bsc https://t.co/It2h2Jlise', 'Robbert PAVEL 🐊: @Luna_Pomp @CRYPTOPER5 Very professional great idea hope you will succed']",1521901229001129984
BegokIndra,2022-05-04 17:47:05+00:00,1521909291233341440,0,0,0,Twitter for Android,1487,22,,0,en,@Luna_Pomp Done https://t.co/WbncyvdG7l,"['Luna Pomp: 🚀NEW ICO 🚀  Have you ever lost money in crypto? This new coin keeps your money safe like no other, with its anti-dump feature.  ✅ Anti-Dump Technology ✅ Super-high APY 164,620% ✅ Fair Launch on PinkSale  👇👇👇 https://t.co/eVNpZFl36d  #ico #pinksale #presale #100xgems #bsc https://t.co/It2h2Jlise', 'Follback || Indra_pasker80: @Luna_Pomp Done https://t.co/WbncyvdG7l']",1521901229001129984
atendler1,2022-05-04 17:34:55+00:00,1521906230515613697,0,0,0,Twitter for iPhone,2208,83,,0,en,@Luna_Pomp This looks amazing!!!,"['Luna Pomp: 🚀NEW ICO 🚀  Have you ever lost money in crypto? This new coin keeps your money safe like no other, with its anti-dump feature.  ✅ Anti-Dump Technology ✅ Super-high APY 164,620% ✅ Fair Launch on PinkSale  👇👇👇 https://t.co/eVNpZFl36d  #ico #pinksale #presale #100xgems #bsc https://t.co/It2h2Jlise', 'Amy Tendler🇺🇸🇺🇸🇺🇸: @Luna_Pomp This looks amazing!!!']",1521901229001129984
Rohim60391734,2022-05-04 17:32:02+00:00,1521905504632512512,0,0,0,Twitter for Android,1181,3,,0,en,@Luna_Pomp @ro32042894 Keep it up!I think ACT we be a success to the moon!,"['Luna Pomp: 🚀NEW ICO 🚀  Have you ever lost money in crypto? This new coin keeps your money safe like no other, with its anti-dump feature.  ✅ Anti-Dump Technology ✅ Super-high APY 164,620% ✅ Fair Launch on PinkSale  👇👇👇 https://t.co/eVNpZFl36d  #ico #pinksale #presale #100xgems #bsc https://t.co/It2h2Jlise', 'Sapk: @Luna_Pomp @ro32042894 Keep it up!I think ACT we be a success to the moon!']",1521901229001129984
LightningSpirVA,2022-05-08 16:46:40+00:00,1523343638603784194,0,0,0,Twitter for Android,24655,653,,0,en,@BeraCerbera Luna looks awesome and badass:D  The princess of the night ready for battle I love this,"['Bera💙💛: Princess Luna https://t.co/NEB6OZvSJf', 'LightningSpiritVA: @BeraCerbera Luna looks awesome and badass:D  The princess of the night ready for battle I love this']",1521900963396734978
AgilePatryk,2022-05-04 23:56:59+00:00,1522002381747105792,0,0,0,Twitter Web App,4362,3474,,0,en,"@traderrocko @terra_money @stablekwon Sorry, couldn't help myself.  As much as my net worth is a bit more diversified, I do have a significant portion of it in $LUNA. https://t.co/trYymobsIK","['WSB Trader Rocko 🚀🚀🚀: My entire net worth is on this man! $LUNA 🚀💎🤝 https://t.co/XGymM0zEON', ""Patryk (🌑,💙, 🔺): @traderrocko @terra_money @stablekwon Sorry, couldn't help myself.  As much as my net worth is a bit more diversified, I do have a significant portion of it in $LUNA. https://t.co/trYymobsIK""]",1521900168295194624
Honeygainseeker,2022-05-04 22:18:17+00:00,1521977541669842944,0,0,0,Twitter for Android,13696,368,,0,qme,@STYLLARNFT @Popo29221150  @Pikachu0896  @tanujay15  @PitungRodi  @Fathdin_   #STYLLARNFT $STYL $UST $LUNA,"['STYLLAR: To celebrate the 4th of May, we are giving away 5 lightsaber handles and 5 batteries. ⚡️  - Like and retweet this post - Follow @STYLLARNFT - Tag 2 Friends  $STYL $UST $LUNA https://t.co/5NbPEwwlv6', 'Robert LX (🦄,🔥): @STYLLARNFT @Popo29221150  @Pikachu0896  @tanujay15  @PitungRodi  @Fathdin_   #STYLLARNFT $STYL $UST $LUNA']",1521891723672227843
anshadisdeadman,2022-05-04 20:22:24+00:00,1521948378808340480,1,0,0,Twitter Web App,7680,287,,0,en,@luna_del_reyyy Uske indians fans have started. YouTube shorts are filled with people dripping over his success. Whatsapp statuses with bgm showing him as the boss,"['moom: what do u mean ""meme lord"" man is having a seizure', 'Anshad: @luna_del_reyyy Uske indians fans have started. YouTube shorts are filled with people dripping over his success. Whatsapp statuses with bgm showing him as the boss']",1521886432649834496
kazuhaszhongli,2022-05-04 19:51:39+00:00,1521940638388092929,0,0,0,Twitter for Android,23873,222,,0,en,@luna_del_reyyy meme lord is when a 50yo grown ass man is acting all corny,"['moom: what do u mean ""meme lord"" man is having a seizure', '🍋: @luna_del_reyyy meme lord is when a 50yo grown ass man is acting all corny']",1521886432649834496
emptyvase_,2022-05-04 17:37:21+00:00,1521906842695507968,1,0,0,Twitter for Android,3000,54,,0,en,@luna_del_reyyy His dick got hard from that,"['moom: what do u mean ""meme lord"" man is having a seizure', '--: @luna_del_reyyy His dick got hard from that']",1521886432649834496
idontronman,2022-05-04 17:19:12+00:00,1521902272829018112,8,0,0,Twitter for Android,3295,116,,0,en,@luna_del_reyyy didn't know it was possible to feel second hand embarassment watching someone you hate so much,"['moom: what do u mean ""meme lord"" man is having a seizure', ""Aman: @luna_del_reyyy didn't know it was possible to feel second hand embarassment watching someone you hate so much""]",1521886432649834496
IsRaunaq,2022-05-04 17:06:51+00:00,1521899168394248192,6,0,0,Twitter Web App,18963,459,,0,en,@luna_del_reyyy he has the body coordination of two children in a trenchcoat pretending to be a man.,"['moom: what do u mean ""meme lord"" man is having a seizure', 'Raunaq: @luna_del_reyyy he has the body coordination of two children in a trenchcoat pretending to be a man.']",1521886432649834496
darkskinnmanson,2022-05-04 16:37:47+00:00,1521891850944401409,0,0,0,Twitter Web App,4602,419,,0,en,@luna_del_reyyy @pintutoo he suffers from aspergers syndrome lol,"['moom: what do u mean ""meme lord"" man is having a seizure', 'twotone dürag: @luna_del_reyyy @pintutoo he suffers from aspergers syndrome lol']",1521886432649834496
idesofavril,2022-05-04 16:20:04+00:00,1521887391866183682,4,1,0,Twitter for Android,86917,612,,0,en,@luna_del_reyyy This is so cringe man. How are they cringe like this is funny?,"['moom: what do u mean ""meme lord"" man is having a seizure', 'Ides of April: @luna_del_reyyy This is so cringe man. How are they cringe like this is funny?']",1521886432649834496
idesofavril,2022-05-04 16:27:21+00:00,1521889225800515584,2,0,0,Twitter for Android,86917,612,,0,en,@luna_del_reyyy Pretending*,"['moom: what do u mean ""meme lord"" man is having a seizure', 'Ides of April: @luna_del_reyyy This is so cringe man. How are they cringe like this is funny?', 'Ides of April: @luna_del_reyyy Pretending*']",1521886432649834496
LornaCa09405926,2022-05-05 16:19:49+00:00,1522249717790523394,0,0,0,Twitter for Android,2089,81,,0,en,"@DC_PoliceDogs She's getting a big girl, gorgeous Luna ❤️🐕🐾🌟","['DC_Police Dogs ( Puppy Development Program): Luna loves her walks along the canal and today was the first day she has seen the cygnets out. https://t.co/GqeIZkJkSL', ""Lorna C: @DC_PoliceDogs She's getting a big girl, gorgeous Luna ❤️🐕🐾🌟""]",1521883184144732163
AnneRowan14,2022-05-04 17:45:20+00:00,1521908852140253184,0,0,0,Twitter for iPhone,15142,155,,0,en,@DC_PoliceDogs Beautiful photo of Luna Hope you enjoyed your walk today Luna and enjoyed meeting the cygnets ❤️❤️,"['DC_Police Dogs ( Puppy Development Program): Luna loves her walks along the canal and today was the first day she has seen the cygnets out. https://t.co/GqeIZkJkSL', 'Anne: @DC_PoliceDogs Beautiful photo of Luna Hope you enjoyed your walk today Luna and enjoyed meeting the cygnets ❤️❤️']",1521883184144732163
Enitan510,2022-05-05 06:56:35+00:00,1522107975317561346,0,0,0,Twitter for Android,3637,909,,0,en,@SDLC420 @LunaLauncher 🦆🦆 Stoned Duck  🦆🦆  ♻️👥  ❤️ 🦆 @bcjcodes @ola_ness_mia @Naphthali1 @wizdone42 @o_ponle   $LAUNCH #NFT #Terra #UST #LUNA,"['Stoned Ducks Lifestyle Club (FEMALE MINT LIVE): NFT Giveaway Celebrating $LAUNCH IDO  🦆🦆 Win this Stoned Duck  🦆🦆  ♻️ Retweet  ❤️ Like 🦆 Tag friends 👥 Follow @LunaLauncher @SDLC420   🏆 One winner chosen randomly in 48 hours  Luna Launcher delivers quality projects, just like this duck was delivered quality pizza 🍕 https://t.co/Ysaz0I3ZXg', ""enitandao.eth🦇🔊 | AptosLaunch IDO 13th Nov 22': @SDLC420 @LunaLauncher 🦆🦆 Stoned Duck  🦆🦆  ♻️👥  ❤️ 🦆 @bcjcodes @ola_ness_mia @Naphthali1 @wizdone42 @o_ponle   $LAUNCH #NFT #Terra #UST #LUNA""]",1521865224764239873
AnonimasBhau,2022-05-04 16:52:55+00:00,1521895658558717953,0,0,0,Twitter Web App,1941,17,,0,en,@Definews_Info @KiKi_Finance #kikifinance is taking too much awsome steps 😇 luna is op now with kikifinance,"['🌐 𝐃𝐄𝐅𝐈 𝐍𝐄𝐖𝐒 🌐: 💢 @KiKi_Finance is a multi-chain staking aggregation platform  💢 #KikiFinance launches $LUNA staking on its platform  🧩 Stake atleast 100 $LUNA  🧩 Staking period: 5th May～11th May  🧩 Allocations: 2,000 $LUNA  🔽 INFO https://t.co/t7h21kxiCn #DeFi #Definews $KIKI #TERRA https://t.co/C4LQtaa6iY', 'Promo: @Definews_Info @KiKi_Finance #kikifinance is taking too much awsome steps 😇 luna is op now with kikifinance']",1521847057220530176
Nia69453109,2022-05-04 13:47:31+00:00,1521849001401892866,0,0,0,Twitter Web App,15056,613,,0,en,@Definews_Info @KiKi_Finance $luna giveway through this new program that promotes staking and encourages moon holders.,"['🌐 𝐃𝐄𝐅𝐈 𝐍𝐄𝐖𝐒 🌐: 💢 @KiKi_Finance is a multi-chain staking aggregation platform  💢 #KikiFinance launches $LUNA staking on its platform  🧩 Stake atleast 100 $LUNA  🧩 Staking period: 5th May～11th May  🧩 Allocations: 2,000 $LUNA  🔽 INFO https://t.co/t7h21kxiCn #DeFi #Definews $KIKI #TERRA https://t.co/C4LQtaa6iY', 'Nia: @Definews_Info @KiKi_Finance $luna giveway through this new program that promotes staking and encourages moon holders.']",1521847057220530176
imacallduck,2022-05-05 16:40:47+00:00,1522254995910967297,0,0,2,Twitter for iPhone,5136,30,,0,en,@RobertEFuller Luna🌙 with baby Solar🌞 &amp; Stella⭐️,"[""Robert E Fuller: What shall I name Luna the tawny owl's foster babies? 🦉🐤🐥 Send me your ideas  🔽 &amp; I'll put the best one's to a vote on Friday https://t.co/80d6N4cwRD https://t.co/G9TOTmvAo7"", 'ก๊าบก๊าบก๊าบ เป็ดเหน่ย🌻: @RobertEFuller Luna🌙 with baby Solar🌞 &amp; Stella⭐️']",1521839812239527937
gewnstar,2022-05-04 13:59:01+00:00,1521851895257583616,0,0,0,Twitter for iPhone,2805,84,,0,en,"@RobertEFuller Some moon themed names I think would go well with Luna: Apollo, Mona, Neil, Linus","[""Robert E Fuller: What shall I name Luna the tawny owl's foster babies? 🦉🐤🐥 Send me your ideas  🔽 &amp; I'll put the best one's to a vote on Friday https://t.co/80d6N4cwRD https://t.co/G9TOTmvAo7"", 'gewn★: @RobertEFuller Some moon themed names I think would go well with Luna: Apollo, Mona, Neil, Linus']",1521839812239527937
bestine8,2022-05-06 06:41:50+00:00,1522466652864286721,0,1,0,Twitter for Android,437,27,,0,en,@Cephii1 Both Luna and USTin top 10 crypto!,"['Cephii: $luna needs to flip $bnb next. https://t.co/KO7CjJf2G0', ""Kooebisu's: @Cephii1 Both Luna and USTin top 10 crypto!""]",1521827965511819265
t0nythedreamer,2022-05-05 11:17:23+00:00,1522173608977911810,1,1,0,Twitter for Android,459,67,,0,en,"@Cephii1 SOL got a bigger bounce than Luna this reversal, despite SOL network failing, again. Just makes no sense","['Cephii: $luna needs to flip $bnb next. https://t.co/KO7CjJf2G0', 'Anthony Felix 🌑: @Cephii1 SOL got a bigger bounce than Luna this reversal, despite SOL network failing, again. Just makes no sense']",1521827965511819265
MyOdyssea,2022-05-05 06:46:34+00:00,1522105453563740162,0,0,0,Twitter for Android,953,108,,0,en,@Cephii1 Prob needs to combine luna and bluna marketcap to achieve that,"['Cephii: $luna needs to flip $bnb next. https://t.co/KO7CjJf2G0', 'MyOdyssea (6292@my2cents.io): @Cephii1 Prob needs to combine luna and bluna marketcap to achieve that']",1521827965511819265
bielawski_marek,2022-05-04 20:17:00+00:00,1521947021141323787,0,0,0,Twitter for Android,2765,107,,0,en,@Cephii1 Ust needs to flip luna,"['Cephii: $luna needs to flip $bnb next. https://t.co/KO7CjJf2G0', 'Marek your avrage F1 tech. guy: @Cephii1 Ust needs to flip luna']",1521827965511819265
CryptoAllen1,2022-05-04 12:56:31+00:00,1521836169251667968,2,0,0,Twitter for Android,556,22,,0,en,@Cephii1 Do we want $luna mc to be flipping or $ust to be flipping?,"['Cephii: $luna needs to flip $bnb next. https://t.co/KO7CjJf2G0', 'Exploratory Surgery: @Cephii1 Do we want $luna mc to be flipping or $ust to be flipping?']",1521827965511819265
PurpleYiz,2022-05-04 12:38:46+00:00,1521831701860831232,2,0,0,Twitter for iPhone,11133,542,,0,en,@Cephii1 Happening in slow mo 🌕 $Luna flipping $BNB as I type,"['Cephii: $luna needs to flip $bnb next. https://t.co/KO7CjJf2G0', 'Yiz: @Cephii1 Happening in slow mo 🌕 $Luna flipping $BNB as I type']",1521827965511819265
SynergyNodes,2022-05-04 12:31:14+00:00,1521829805011783681,2,1,0,Twitter Web App,462,499,,0,en,"@Cephii1 @Cephii1  But Ser, it doesn't need to flip $bnb. The price of $LUNA can raise without significant raise in MC. All because of $LUNA burn for $UST.  #LUNA #CosmosEVM #CosmosEcosystem #LUNAtics #Blockchain","['Cephii: $luna needs to flip $bnb next. https://t.co/KO7CjJf2G0', ""Synergy Nodes: @Cephii1 @Cephii1  But Ser, it doesn't need to flip $bnb. The price of $LUNA can raise without significant raise in MC. All because of $LUNA burn for $UST.  #LUNA #CosmosEVM #CosmosEcosystem #LUNAtics #Blockchain""]",1521827965511819265
TyrionLannAmp,2022-05-04 23:26:44+00:00,1521994765860061185,0,1,0,Twitter Web App,6629,1432,,0,en,@ChrisD_ust @anchor_protocol $luna pump today was underwhelming,"['Chris: Congratulations @anchor_protocol  20 BILLION TVL!!! $luna $ust  #terra #luna https://t.co/rLqG32CH2Z', '👑 Tyrion L₳nnister 🌖: @ChrisD_ust @anchor_protocol $luna pump today was underwhelming']",1521786882819969025
badwir,2022-05-21 13:18:11+00:00,1528002214597382144,0,0,0,Twitter for iPhone,289,9,,0,en,@cryptomanran #Luna shiller @cryptomanran you forgot already is it?? easy come easy go https://t.co/WfTW372lHf,"['Ran Neuner: $LUNA just casually passed $SOL. https://t.co/XT6cesOa6T', 'Fazi: @cryptomanran #Luna shiller @cryptomanran you forgot already is it?? easy come easy go https://t.co/WfTW372lHf']",1521770080283021313
Shah_Finance,2022-05-05 07:34:51+00:00,1522117606484090881,0,0,0,Twitter for Android,2584,185,,0,en,"@cryptomanran Luna didn't pass, Solana went down.","['Ran Neuner: $LUNA just casually passed $SOL. https://t.co/XT6cesOa6T', ""Shah Jahan \uea00: @cryptomanran Luna didn't pass, Solana went down.""]",1521770080283021313
dpdraz,2022-05-05 00:30:48+00:00,1522010888219160576,0,0,0,Twitter for iPhone,13915,317,,0,en,@cryptomanran and $ADA just casually passed Luna lol,"['Ran Neuner: $LUNA just casually passed $SOL. https://t.co/XT6cesOa6T', 'david: @cryptomanran and $ADA just casually passed Luna lol']",1521770080283021313
itzkingofthe90s,2022-05-04 18:01:56+00:00,1521913028106919936,0,0,0,Twitter for iPhone,8975,267,,0,en,@cryptomanran Where do I buy luna?,"['Ran Neuner: $LUNA just casually passed $SOL. https://t.co/XT6cesOa6T', 'KingOfThe90s: @cryptomanran Where do I buy luna?']",1521770080283021313
Dogearmy9,2022-05-04 17:53:19+00:00,1521910859387265028,0,0,0,Twitter for Android,2216,216,,0,en,@cryptomanran $luna is the moon,"['Ran Neuner: $LUNA just casually passed $SOL. https://t.co/XT6cesOa6T', 'Theo $ADA: @cryptomanran $luna is the moon']",1521770080283021313
cryptoMete41,2022-05-04 16:30:42+00:00,1521890070877421568,0,0,0,Twitter for Android,359,25,,0,en,@cryptomanran Did Luna pass sol or did sol lose so much value that it dropped behind Luna?,"['Ran Neuner: $LUNA just casually passed $SOL. https://t.co/XT6cesOa6T', 'Crypto41: @cryptomanran Did Luna pass sol or did sol lose so much value that it dropped behind Luna?']",1521770080283021313
krashcapital,2022-05-04 16:11:56+00:00,1521885348200017920,0,0,0,Twitter for iPhone,4100,334,,0,en,@cryptomanran @mindalunatic Luna to #3 this year 💯,"['Ran Neuner: $LUNA just casually passed $SOL. https://t.co/XT6cesOa6T', 'krash ecom: @cryptomanran @mindalunatic Luna to #3 this year 💯']",1521770080283021313
JacoYepes,2022-05-04 14:49:18+00:00,1521864550278070272,1,0,0,Twitter for iPhone,687,1482,,0,en,@cryptomanran Sheeesh. Luna 🌝 🥵,"['Ran Neuner: $LUNA just casually passed $SOL. https://t.co/XT6cesOa6T', 'Juicy Jay: @cryptomanran Sheeesh. Luna 🌝 🥵']",1521770080283021313
WhaleIntel,2022-05-04 14:33:56+00:00,1521860684874670081,0,0,0,Twitter for Android,4526,172,,0,en,@cryptomanran Or...SOL passed LUNA on the way down. Glass half empty.,"['Ran Neuner: $LUNA just casually passed $SOL. https://t.co/XT6cesOa6T', 'Socrates: @cryptomanran Or...SOL passed LUNA on the way down. Glass half empty.']",1521770080283021313
CryptoMuddled,2022-05-04 13:57:22+00:00,1521851483293114376,0,0,0,Twitter for Android,3233,145,,0,en,@cryptomanran $XRP in its sights next. $LUNA 💪🚀🔥,"['Ran Neuner: $LUNA just casually passed $SOL. https://t.co/XT6cesOa6T', 'NSNO EFC 🇮🇪 💙💛: @cryptomanran $XRP in its sights next. $LUNA 💪🚀🔥']",1521770080283021313
seanchung1,2022-05-04 13:39:33+00:00,1521846998457933824,0,0,0,Twitter Web App,658,46,,0,en,@cryptomanran TVL on Luna far exceeds that of SOL. Extremely underrated at this point.,"['Ran Neuner: $LUNA just casually passed $SOL. https://t.co/XT6cesOa6T', 'Sean Chung: @cryptomanran TVL on Luna far exceeds that of SOL. Extremely underrated at this point.']",1521770080283021313
TonestAr14,2022-05-04 12:14:19+00:00,1521825547365621760,0,0,0,Twitter for Android,3410,115,,0,en,@cryptomanran Look whats above your beloved luna though.,"['Ran Neuner: $LUNA just casually passed $SOL. https://t.co/XT6cesOa6T', 'TonestAr14: @cryptomanran Look whats above your beloved luna though.']",1521770080283021313
trishasantos16,2022-05-04 11:16:55+00:00,1521811104216797186,0,1,0,Twitter Web App,4873,92,,0,en,@cryptomanran I still think that SOL is better. But I think LUNA is worth investing usdt too.,"['Ran Neuner: $LUNA just casually passed $SOL. https://t.co/XT6cesOa6T', 'Trisha Santos: @cryptomanran I still think that SOL is better. But I think LUNA is worth investing usdt too.']",1521770080283021313
TropaArthurB,2022-05-04 11:06:58+00:00,1521808597352599553,0,0,0,Twitter Web App,1590,90,,0,en,@cryptomanran LUNA is great. I like to invest usdt in it from time to time.,"['Ran Neuner: $LUNA just casually passed $SOL. https://t.co/XT6cesOa6T', 'May Lee: @cryptomanran LUNA is great. I like to invest usdt in it from time to time.']",1521770080283021313
10trillionBTC,2022-05-04 10:39:19+00:00,1521801641338548224,0,0,0,Twitter for iPhone,10143,384,,0,en,@cryptomanran Not because of LUNA though.,"['Ran Neuner: $LUNA just casually passed $SOL. https://t.co/XT6cesOa6T', 'buy bitcoin: @cryptomanran Not because of LUNA though.']",1521770080283021313
